,mean,std,sharpe,NIKE,AMZN,GOOGLE,TESLA,MSFT
54,0.0009834737571782178,0.02650648964024462,-0.7174290711792,0.03561770901312079,0.11228961365682646,0.0343230995412424,0.3800890497028894,0.43768052808592095
55,0.0008075379796664736,0.024016291308470463,-0.7991434553246117,0.1337839612655047,0.10807626254276886,0.17147432923366424,0.2973896589231486,0.2892757880349136
56,0.0006751111509009592,0.02250608474892268,-0.8586517408375121,0.033902951233077454,0.14153704318171045,0.1846196290041381,0.19447872941704195,0.44546164716403214
57,0.0008715040874804796,0.025066301660874014,-0.7631160021654565,0.28422440498366397,0.03363076286735594,0.2551041113493939,0.35761904273784734,0.06942167806173892
58,0.0004189938126893704,0.019917904949222572,-0.9830856326119233,0.30275102635413836,0.0188749738449237,0.33594570934301116,0.03600251650438123,0.3064257739535456
59,0.0005299621290288759,0.021793392935330405,-0.8933917691818988,0.21982631898421454,0.2385583192689572,0.19532020486127757,0.1898289278349532,0.1564662290505974
60,0.0006403655262905223,0.02157614162452788,-0.897270457832986,0.2761016332814616,0.04768967696211674,0.18999993954436845,0.18225730261233827,0.3039514475997149
61,0.0004470999666439603,0.020930113437173853,-0.9341994295467243,0.24439103856271086,0.20335469079751686,0.33773497481732934,0.14071161661896955,0.07380767920347354
62,0.0005542811972477287,0.02191176120231155,-0.8874557651121568,0.2567519812377799,0.2239846445143678,0.12495424296777467,0.19745526833873492,0.19685386294134263
63,0.0005125789980724726,0.02087187751836878,-0.9336688079343688,0.12412481931324575,0.14382152141956714,0.25990510437190906,0.11251981024724551,0.35962874464803257
64,0.0005615924880852266,0.021439189687377395,-0.9066764087338334,0.29468215188685715,0.15465272675300734,0.10559545546429995,0.1721868468070811,0.27288281908875434
65,0.000541292828820501,0.022352552296423488,-0.8705362552397644,0.22419713323924062,0.2763497399015175,0.18301735213575226,0.21743958124683926,0.09899619347665037
66,0.000798576632686109,0.02436439577572389,-0.7880935584885604,0.27996806800693835,0.07710892657511435,0.26469329115627144,0.3279032477297526,0.05032646653192335
67,0.00043022165970660797,0.019953920034416567,-0.980748560009231,0.250192904479462,0.03872569338355587,0.29553204456776394,0.03440804185311983,0.3811413157160982
68,0.0005299896506971052,0.02227397536326388,-0.8741147474471253,0.04197612163009563,0.29292395147719935,0.24465845295623276,0.18136120689848695,0.23908026703798532
69,0.00048402681653095844,0.0226144315098622,-0.8629875650404073,0.2967233540038837,0.3530412329074548,0.09455836429373424,0.22020630254051493,0.035470746254412266
70,0.0006964893490106616,0.022524081274215124,-0.8570165600089271,0.2577211392022688,0.07164532206922197,0.2362996109260808,0.2394281995657479,0.19490572823668056
71,0.0004874958108507226,0.021330999827993136,-0.9147486918800025,0.16447651327122567,0.24041296660781272,0.2515288782303539,0.15488466007179455,0.18869698181881323
72,0.00039936835402033365,0.02029886407447569,-0.9656023890827469,0.4866293912167431,0.06256831623107847,0.06119396432318859,0.04583346462965924,0.3437748635993305
73,0.0004346168213842703,0.020835886984473317,-0.9390232915544054,0.1352021749007613,0.2500904529053732,0.21679442755837303,0.1077583757174007,0.2901545689180917
74,0.0005028381842058709,0.02135230656724529,-0.9131173606182211,0.40792155791107926,0.14472443553941802,0.19482690118583387,0.16821172338399432,0.08431538197967461
75,0.0004488150062428774,0.021866134940577032,-0.8941308121846422,0.05608859423047732,0.3552908053055686,0.16619881812019494,0.14548233424651666,0.27693944809724247
76,0.0004383297787845876,0.02138382882625026,-0.9147880101435338,0.1769485182003824,0.29954911536446743,0.24968340793508279,0.15339023103916907,0.12042872746089846
77,0.0003115219498358705,0.019777408121296587,-0.9955034516865384,0.27220435344980015,0.19802474589268668,0.2624275787280935,0.03268736406709019,0.23465595786232946
78,0.0008051680400336394,0.024530081123603754,-0.7825017725480077,0.3114281867079747,0.05960038255911477,0.28756495416064276,0.3353924124986913,0.006014064073576509
79,0.0004848835645377905,0.022034786483938612,-0.8856503533486464,0.18349321835458904,0.33336831351271623,0.11929173548577418,0.18520170974188405,0.17864502290503662
80,0.00030867052363188377,0.020351341243839575,-0.9675691267929947,0.0971050438759063,0.295386715777643,0.2512776042878899,0.035567135696561926,0.3206635003619988
